	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
316	128173724	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	12133.0		6066.5	2022-10-28	available	Long term	flexible	2022-10-27
317	127842794	Rightmove	Lambeth	furnished	Apartment		3.0	3.0	6998.0		2332.67	2022-10-28	available	Long term	furnished	2022-10-27
318	85306926	Rightmove	Hackney	furnished	Flat		2.0	2.0	5500.0		2750.0	2022-11-23	occupied	Short term	furnished	2022-10-27
319	128357459	Rightmove	Tower Hamlets	furnished	Apartment		3.0	2.0	3939.0		1313.0	2022-10-28	available	Long term	furnished	2022-10-27
320	128218835	Rightmove	Lambeth	unfurnished	Flat	116.0	2.0	2.0	3500.0	30.17	1750.0		occupied	Long term	part furnished	2022-10-27
321	128252873	Rightmove	City of Westminster	furnished	Penthouse		4.0	3.0	10833.0		2708.25	2022-10-28	available	Long term	furnished	2022-10-27
322	128364806	Rightmove	Islington	unfurnished	Flat		2.0	2.0	4500.0		2250.0	2022-12-28	occupied	Long term	part furnished	2022-10-27
323	913417	Spotahome	City of London	furnished	Apartment		1.0	1.0	3690.0		3690.0	2022-11-06	occupied		furnished	2022-10-27
324	769226	Spotahome	Kensington and Chelsea	furnished	Apartment	46.0	1.0	1.0	4200.0	91.3	4200.0	2023-01-03	occupied		furnished	2022-10-27
325	128376230	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	4008.0		2004.0	2022-10-28	available	Long term	flexible	2022-10-27
326	468977	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		5407.0		5407.0	2023-01-14	occupied		furnished	2022-10-27
327	128075357	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	furnished	2022-10-27
328	128310551	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	15167.0		7583.5	2022-10-28	available	Long term	furnished	2022-10-27
329	695377	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	1300.0		1300.0	2022-12-01	occupied		furnished	2022-10-27
330	128271320	Rightmove	Tower Hamlets	unfurnished	Apartment		3.0	2.0	8450.0		2816.67	2022-10-28	available	Long term	unfurnished	2022-10-27
331	128280776	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	3575.0		1787.5		occupied	Long term	furnished	2022-10-27
332	127665998	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	3.0	32500.0		10833.33		occupied	Long term	furnished	2022-10-27
333	128077220	Rightmove	Hackney	unfurnished	Apartment		3.0	2.0	2750.0		916.67	2022-10-28	occupied	Long term	unfurnished	2022-10-27
334	85890132	Rightmove	Lambeth	furnished	Flat		2.0	1.0	2700.0		1350.0		occupied	Long term	flexible	2022-10-27
335	707432	Spotahome	Camden	furnished	Apartment		2.0		4845.0		2422.5	2023-01-08	occupied		furnished	2022-10-27
336	421911	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3780.0		3780.0	2022-10-31	occupied		furnished	2022-10-27
337	120128648	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	3986.0		1993.0	2022-10-28	available	Long term	flexible	2022-10-27
338	127910774	Rightmove	Lambeth	furnished	Flat		2.0	1.0	1820.0		910.0	2022-12-19	occupied	Long term	furnished	2022-10-27
339	127958855	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	3.0	12783.0		6391.5	2022-10-28	available	Long term	furnished	2022-10-27
340	128241242	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2167.0		2167.0		occupied	Long term	furnished	2022-10-27
341	127127351	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	4312.0		1437.33	2022-11-08	occupied	Long term	furnished	2022-10-27
342	128371634	Rightmove	Camden	unfurnished	Flat		1.0	1.0	2000.0		2000.0	2022-10-28	available	Long term	unfurnished	2022-10-27
